cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2,liwc.funct,liwc.pronoun,liwc.ppron,liwc.i,liwc.we,liwc.you,liwc.shehe,liwc.they,liwc.ipron,liwc.article,liwc.verb,liwc.auxverb,liwc.past,liwc.present,liwc.future,liwc.adverb,liwc.preps,liwc.conj,liwc.negate,liwc.quant,liwc.number,liwc.swear,liwc.social,liwc.family,liwc.friend,liwc.humans,liwc.affect,liwc.posemo,liwc.negemo,liwc.anx,liwc.anger,liwc.sad,liwc.cogmech,liwc.insight,liwc.cause,liwc.discrep,liwc.tentat,liwc.certain,liwc.inhib,liwc.incl,liwc.excl,liwc.percept,liwc.see,liwc.hear,liwc.feel,liwc.bio,liwc.body,liwc.health,liwc.sexual,liwc.ingest,liwc.relativ,liwc.motion,liwc.space,liwc.time,liwc.work,liwc.achieve,liwc.leisure,liwc.home,liwc.money,liwc.relig,liwc.death,liwc.assent,liwc.nonfl,liwc.filler, add.greeting, add.compliment, add.ners
4,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,1,0,2,0,1,1,0,0,2,1,0,1,0,1,0,4,1,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,12,1.0,0.0,10.0,0.0,2.25,1.5447859516333116,6.3,3.6891733491393435,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,6.642968237594005,1.8935588873370361,5.978671413834603,0,558.5,318.5,329.0,351.0,-23.274999999999977,18.990000000000006,0,0,0,1
3,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,4,1,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,8,1.0,0.0,6.0,0.0,1.75,1.0350983390135313,5.333333333333333,3.590109871423003,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6.6497277780961666,1.8945759182052406,5.541439815080138,0,505.0,353.0,394.0,0,17.44500000000002,12.316666666666666,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,10,1.0,0.0,9.0,0.0,2,1.0540925533894598,5.222222222222222,3.0832082056692465,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,6.0419102336332555,1.7987202257924209,6.0419102336332555,397.0,559.0,276.0,292.6666666666667,285.6666666666667,0.30000000000001137,15.453333333333337,0,0,0,1
5,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,10,1.0,0.0,9.0,0.0,2.1,1.449137674618944,5.444444444444445,3.715167443844553,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,6.588757772651728,1.8853648288719151,5.856673575690425,486.0,576.0,311.2,307.6,300.3333333333333,0.30000000000001137,15.453333333333337,0,0,0,0
3,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,6,1.0,0.0,5.0,0.0,2.5,1.760681686165901,7.0,4.381780460041329,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6.605670453894206,1.8879284398469032,5.284536363115365,0,568.5,277.0,305.5,260.0,-52.039999999999964,21.76000000000001,0,0,0,0
4,1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1,0,1,0,2,2,0,0,0,1,1,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,11,1.0,0.0,10.0,0.0,2.090909090909091,1.3751033019046572,5.4,3.6660605559646715,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,6.639078329862902,1.8929731481103949,5.975170496876612,0,585.6,254.0,266.6,279.25,2.105000000000018,15.45,0,0,0,1
5,4,3,0,0,3,2,1,3,3,2,0,2,0,0,0,2,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,4,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,2,3,2,2,2,0,1,0,0,0,0,0,0,1,0,1,1,12,1.0,0.0,11.0,0.0,2,1.651445647689541,5.2727272727272725,4.223116236122522,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,6.646999828070377,1.894165599193697,6.042727116427615,0,586.5714285714286,244.0,297.0,309.4,11.088181818181852,14.445454545454545,0,0,0,1
2,1,1,0,0,1,1,0,1,2,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,1,1,1,2,1,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1.0,0.0,5.0,0.0,2.1666666666666665,1.4719601443879744,5.2,2.85657137141714,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5.968952375494298,1.7865714305140898,5.968952375494298,486.0,583.0,307.3333333333333,299.0,283.5,-1.2799999999999727,14.68,0,0,0,0
8,1,1,0,0,1,0,1,0,2,2,1,1,1,0,1,4,1,0,1,0,1,2,0,0,1,2,2,0,0,0,0,7,2,0,1,1,1,3,3,2,0,1,0,0,2,1,1,0,2,5,2,4,4,0,0,0,0,1,0,0,0,0,0,1,2,21,2.0,0.0,9.5,0.5,2,1.224744871391589,5.2631578947368425,3.0923012255933435,0,0,-1,0,0,-1,0.05555555555555555,0.0,0.05555555555555555,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9444444444444444,90.71999999999997,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,6,2,1,3,0,0,0,0,0,0,6.632676573408892,1.8920084291267838,5.93450009199743,377.5,551.6666666666666,328.0833333333333,335.5833333333333,329.8888888888889,14.634605263157908,13.578157894736844,89.6452412094696,0,0,1
3,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,4,0,0,1,2,1,2,2,1,0,0,0,0,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1.0,0.0,7.0,0.0,1.625,0.7440238091428449,4.428571428571429,1.5907898179514348,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,6.631982594172404,1.891903793307898,6.631982594172404,486.0,586.0,340.5,345.0,347.6666666666667,54.70142857142861,7.368571428571428,0,0,0,1
4,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,11,1.0,0.0,10.0,0.0,1.9090909090909092,1.3751033019046572,5.0,3.5777087639996634,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,6.642649849402385,1.893510957584789,5.9783848644621465,486.0,574.0,307.0,320.14285714285717,321.8,19.025000000000006,13.09,0,0,0,0
5,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,13,1.0,0.0,10.0,0.0,2.3846153846153846,1.6092680291808414,6.7,4.172529209005013,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,1,0,0,0,0,0,6.6025106500850095,1.8874499782260938,5.942259585076509,0,567.2,260.3333333333333,276.6,242.5,-40.194999999999965,21.349999999999998,0,0,0,0
30,11,9,0,1,8,5,4,6,7,10,6,1,5,2,2,13,3,0,2,0,2,13,0,0,3,3,1,1,0,0,1,22,3,3,4,4,1,4,9,1,2,1,1,0,5,2,2,2,2,6,3,5,4,3,5,0,0,5,0,0,0,3,0,1,4,128,4.0,0.0,22.25,12.497499749949988,2.046875,1.8901292502570202,7.292134831460674,7.066620773068256,0,0,-1,1,1,-1,0.02207977207977208,0.01621055082156844,0.02215099715099715,0.025004463850959186,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8333333333333334,0.8082191780821918,80.0410683760684,0.8723023069926417,1.0,1.0,1.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,2.0,-1,0.9420289855072465,1.0,1.0,0.7782622959720833,0.7782622959720833,0,4,0,0,2,0,0,1,23,11,4,4,2,0,0,2,0,0,6.573257101145896,1.8830094632503735,4.9956753968708805,433.3333333333333,582.4166666666666,265.9583333333333,284.0,318.4782608695652,-10.073259345794355,21.30978971962617,114.76234700010893,0,0,9
6,1,1,0,0,1,0,1,0,1,2,2,0,1,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,10,1.0,0.0,9.0,0.0,2.3,1.5670212364724212,6.222222222222222,3.7646831880216483,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,6.012833830018912,1.7938961565548215,5.344741182239034,0,580.4,282.8,319.2,361.75,-18.499999999999943,18.075555555555557,0,0,0,0
22,7,6,0,1,5,4,2,4,3,9,3,6,3,0,1,9,2,0,2,1,7,14,0,0,2,5,4,3,0,2,1,18,4,3,2,1,2,3,5,1,3,0,2,1,4,2,2,2,7,12,5,8,4,4,6,0,0,3,0,0,0,2,0,1,3,102,3.0,0.0,22.666666666666668,12.657891697365017,2.0784313725490198,1.8810481305647306,6.897058823529412,5.828781796553539,0,0,-1,0,0,-1,0.016666666666666666,0.016666666666666666,0.011111111111111112,0.01571348402636772,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.7894736842105263,0.7543859649122807,43.999615384615396,0.8166723627249945,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,5.0,0.5,0.0,5.0,-1,0.875,1.0,1.0,0.27765911382111413,0.27765911382111413,0,3,0,0,6,0,0,0,18,8,10,2,3,0,0,0,0,0,6.280439584281188,1.8374399755274013,5.398974379469793,370.8,590.4736842105264,303.8421052631579,335.10526315789474,347.88235294117646,-9.614444444444445,21.30790123456791,92.74489572804397,0,0,3
62,26,17,0,0,13,17,0,26,15,13,3,1,7,1,4,29,15,0,6,2,6,33,0,1,9,13,7,5,0,3,0,58,6,7,9,18,5,5,23,10,9,5,2,1,1,0,0,1,6,12,4,12,5,2,4,1,0,1,2,1,1,8,0,1,4,152,4.0,0.0,31.5,18.062391868188442,1.855263157894737,1.3588459007352263,4.5,3.408090281239534,0,1,-1,0,2,-1,0.0586080586080586,0.014421259842512473,0.05138542560123182,0.014861068140980087,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8461538461538461,0.6752136752136753,66.6447938705503,0.804988136212574,3.0,5.0,15.0,1.0,0.0,6.0,35.0,7.0,1.0,2.0,5.0,4.0,4.0,1.0,5.0,0.0,4.0,4.0,8.0,1.0,6.0,2.5,0.0,9.0,-1,0.9807692307692308,0.9935897435897436,0.9935897435897436,0.8615202126927836,0.8615202126927836,1,1,1,0,4,0,2,2,25,15,11,14,4,0,0,0,0,0,6.531546652941132,1.8766437686796134,5.867321569591187,379.64285714285717,573.776119402985,269.59016393442624,293.1940298507463,330.24074074074076,4.991071428571445,20.3886507936508,141.129332513215,0,0,4
11,2,1,0,0,1,2,0,2,2,2,0,0,2,0,1,5,1,0,2,1,1,3,0,0,1,3,2,1,0,1,0,9,2,0,1,2,2,1,3,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,1,0,0,0,1,0,0,1,0,1,1,24,1.0,0.0,21.0,0.0,1.9166666666666667,1.212853862900895,5.142857142857143,3.356382892705923,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.9523809523809523,123.47999999999988,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,2,1,1,0,0,0,1,0,6.509222742367983,1.8732200546788773,5.8892967669043665,296.3333333333333,553.5,372.6666666666667,398.5,372.4,8.262857142857143,17.323809523809526,0,0,0,0
7,4,3,0,0,3,3,0,4,3,2,0,0,2,0,0,3,2,0,0,0,2,6,0,0,2,2,1,1,1,0,0,7,2,1,1,3,0,3,2,1,1,0,1,0,1,1,0,0,1,1,1,2,1,1,1,0,0,0,1,0,0,1,0,1,1,22,1.0,0.0,20.0,0.0,1.6818181818181819,0.9945740239808645,4.1,3.1606961258558215,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.95,111.99999999999991,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,6.571583049548911,1.8827547546975354,6.243003897071466,421.3333333333333,583.7272727272727,288.45454545454544,291.45454545454544,291.75,38.48500000000004,12.860000000000003,0,0,0,1
5,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,13,1.0,0.0,10.0,0.0,2.3846153846153846,1.6092680291808414,6.7,4.172529209005013,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,1,0,0,0,0,0,6.6025106500850095,1.8874499782260938,5.942259585076509,0,567.2,260.3333333333333,276.6,242.5,-40.194999999999965,21.349999999999998,0,0,0,0
56,25,16,0,0,13,16,0,25,13,12,3,1,7,1,4,27,13,0,4,0,5,32,0,1,9,12,6,5,0,3,0,51,6,6,8,15,5,5,20,9,9,5,2,1,1,0,0,1,6,12,4,12,5,2,4,1,0,1,2,1,1,8,0,1,3,137,3.0,0.0,38.0,16.30950643030009,1.8905109489051095,1.391565094949633,4.605263157894737,3.4555280426520834,0,1,-1,0,1,-1,0.06868131868131869,0.0027472527472527444,0.06568804329998361,0.004790719513309583,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8548387096774194,0.6915887850467289,68.52520270619223,0.8097964621889013,2.0,5.0,12.0,1.0,0.0,5.0,31.0,6.0,1.0,2.0,5.0,4.0,3.0,1.0,5.0,0.0,4.0,4.0,7.0,0.0,5.0,5.0,0.0,9.0,-1,0.9711538461538461,0.9903846153846154,0.9903846153846154,0.7532445792995568,0.7532445792995568,1,0,1,0,3,0,2,2,24,14,11,13,3,0,0,0,0,0,6.540958983263744,1.878083788246029,5.874750197931326,379.64285714285717,572.6451612903226,266.56140350877195,291.83870967741933,327.82,-5.3876315789473495,23.45105263157895,135.18246559832897,0,0,4
7,4,3,0,0,3,3,0,4,3,2,0,0,2,0,0,3,2,0,0,0,2,6,0,0,2,2,1,1,1,0,0,7,2,1,1,3,0,3,2,1,1,0,1,0,1,1,0,0,1,1,1,2,1,1,1,0,0,0,1,0,0,1,0,1,1,22,1.0,0.0,20.0,0.0,1.6818181818181819,0.9945740239808645,4.1,3.1606961258558215,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.95,111.99999999999991,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,6.571583049548911,1.8827547546975354,6.243003897071466,421.3333333333333,583.7272727272727,288.45454545454544,291.45454545454544,291.75,38.48500000000004,12.860000000000003,0,0,0,1
25,8,8,0,0,8,7,2,6,8,9,5,3,6,0,0,9,1,0,5,0,3,13,0,0,4,7,7,1,0,1,0,16,5,2,0,3,1,4,6,0,2,0,0,2,5,2,2,0,4,11,6,10,5,3,7,0,0,3,0,0,1,3,0,1,3,44,3.0,0.0,13.0,8.04155872120988,1.8181818181818181,1.062527203979558,4.769230769230769,2.9911110915728587,1,1,-1,1,1,-1,0.02702702702702703,0.02702702702702703,0.018018018018018018,0.02548132544816388,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9047619047619048,0.8461538461538461,70.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,-1,0.8888888888888888,0.9722222222222222,0.9444444444444444,0.4253262311208917,0.4253262311208917,1,2,0,0,2,0,0,0,10,4,5,2,1,0,0,0,0,0,6.502699219680814,1.872217355269403,6.502699219680814,410.5,577.4,291.94736842105266,307.65,305.6,35.909912280701775,11.397368421052636,126.84710771973148,0,0,2
28,8,8,0,0,8,5,3,5,9,11,4,2,8,0,1,11,1,0,6,0,4,13,0,0,3,9,8,2,0,2,0,23,5,2,0,8,4,4,9,1,2,0,0,1,4,1,2,0,6,18,7,11,5,4,6,0,0,3,0,0,0,2,0,1,4,59,4.0,0.0,13.0,6.670832032063167,2.0847457627118646,1.1932010784269858,5.634615384615385,3.287674219740747,0,0,-1,1,1,-1,0.020634920634920634,0.014720029357929688,0.034126984126984124,0.05057617132176133,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8928571428571429,0.8269230769230769,84.12444444444442,0.8577677224736053,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,-1,0.8823529411764706,0.9803921568627452,0.9411764705882352,0.8892786303584552,0.8892786303584552,1,3,0,0,0,0,0,1,14,7,4,3,1,0,0,0,0,0,6.42841022408161,1.8607272641466202,6.42841022408161,437.0,585.4074074074074,285.82608695652175,302.48148148148147,292.3888888888889,8.027500000000003,15.245000000000005,153.30672664324953,0,0,2
20,7,7,0,0,7,6,1,6,8,8,3,2,6,0,0,7,1,0,4,0,4,12,0,0,4,7,6,2,1,1,0,14,5,3,0,4,1,4,4,0,1,0,0,1,6,2,2,0,4,8,5,8,4,3,6,0,0,3,0,0,1,2,0,1,3,39,3.0,0.0,11.333333333333334,6.649979114420002,1.8461538461538463,0.9877795817004376,4.970588235294118,3.014526536989604,1,1,-1,1,1,-1,0.015625,0.015625,0.010416666666666666,0.01473139127471974,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8947368421052632,0.8823529411764706,80.91999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1,0.8235294117647058,0.9411764705882353,0.9117647058823529,0.420928340373495,0.420928340373495,1,2,0,0,0,0,0,0,9,4,4,2,0,0,0,0,0,0,6.4434197409941,1.8630594148596402,6.4434197409941,446.4,570.8235294117648,308.25,302.5882352941176,276.54545454545456,34.160909090909115,11.22727272727273,124.66566193371146,0,0,2
3,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,6,1.0,0.0,5.0,0.0,2.5,1.760681686165901,7.0,4.381780460041329,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6.605670453894206,1.8879284398469032,5.284536363115365,0,568.5,277.0,305.5,260.0,-52.039999999999964,21.76000000000001,0,0,0,0
